gun,saat,cinsiyet,bolge,uyelik_tipi,uye_sayisi,memnuniyet
Carsamba,09:00,Kadin,Agirlik Istasyonu,Ogrenci,10,9.0
Carsamba,09:00,Kadin,Kardiyo,VIP,21,8.8
Carsamba,09:00,Kadin,Yuzme Havuzu,VIP,10,8.8
Carsamba,09:00,Kadin,Grup Stüdyosu,Premium,27,6.8
Carsamba,09:00,Kadin,SPA & Sauna,Premium,12,7.9
Carsamba,10:00,Erkek,Agirlik Istasyonu,VIP,17,8.3
Carsamba,10:00,Erkek,Kardiyo,VIP,2,8.2
Carsamba,10:00,Erkek,Yuzme Havuzu,Premium,11,8.3
Carsamba,10:00,Erkek,Grup Stüdyosu,Premium,6,9.1
Carsamba,10:00,Erkek,SPA & Sauna,Standart,10,9.3
Carsamba,10:00,Kadin,Agirlik Istasyonu,Standart,7,7.6
Carsamba,10:00,Kadin,Kardiyo,Ogrenci,20,6.9
Carsamba,10:00,Kadin,Yuzme Havuzu,VIP,15,8.1
Carsamba,10:00,Kadin,Grup Stüdyosu,Premium,19,8.3
Carsamba,10:00,Kadin,SPA & Sauna,VIP,6,8.5
Carsamba,11:00,Erkek,Agirlik Istasyonu,Standart,7,8.8
Carsamba,11:00,Erkek,Kardiyo,Ogrenci,11,9.0
Carsamba,11:00,Erkek,Yuzme Havuzu,Premium,11,8.5
Carsamba,11:00,Erkek,Grup Stüdyosu,Premium,14,7.8
Carsamba,11:00,Erkek,SPA & Sauna,VIP,5,8.1
Carsamba,11:00,Kadin,Agirlik Istasyonu,VIP,15,9.0
Carsamba,11:00,Kadin,Kardiyo,VIP,14,8.6
Carsamba,11:00,Kadin,Yuzme Havuzu,Premium,7,6.7
Carsamba,11:00,Kadin,Grup Stüdyosu,Premium,27,7.4
Carsamba,11:00,Kadin,SPA & Sauna,VIP,6,6.9
Carsamba,12:00,Erkek,Agirlik Istasyonu,VIP,11,8.1
Carsamba,12:00,Erkek,Kardiyo,Standart,6,8.8
Carsamba,12:00,Erkek,Yuzme Havuzu,VIP,11,7.6
Carsamba,12:00,Erkek,Grup Stüdyosu,VIP,13,8.9
Carsamba,12:00,Erkek,SPA & Sauna,Ogrenci,5,9.7
Carsamba,12:00,Kadin,Agirlik Istasyonu,Ogrenci,11,7.2
Carsamba,12:00,Kadin,Kardiyo,Premium,20,7.2
Carsamba,12:00,Kadin,Yuzme Havuzu,Ogrenci,5,7.6
Carsamba,12:00,Kadin,Grup Stüdyosu,Ogrenci,28,6.2
Carsamba,12:00,Kadin,SPA & Sauna,Standart,13,7.2
Carsamba,13:00,Erkek,Agirlik Istasyonu,VIP,21,8.9
Carsamba,13:00,Erkek,Kardiyo,Premium,5,8.7
Carsamba,13:00,Erkek,Yuzme Havuzu,VIP,10,8.1
Carsamba,13:00,Erkek,Grup Stüdyosu,Premium,13,8.0
Carsamba,13:00,Erkek,SPA & Sauna,Standart,1,9.1
Carsamba,13:00,Kadin,Agirlik Istasyonu,Ogrenci,13,9.0
Carsamba,13:00,Kadin,Kardiyo,Standart,22,7.0
Carsamba,13:00,Kadin,Yuzme Havuzu,Standart,15,8.7
Carsamba,13:00,Kadin,Grup Stüdyosu,VIP,10,9.4
Carsamba,13:00,Kadin,SPA & Sauna,Standart,7,8.5
Carsamba,14:00,Erkek,Agirlik Istasyonu,Premium,27,8.0
Carsamba,14:00,Erkek,Kardiyo,Ogrenci,13,9.3
Carsamba,14:00,Erkek,Yuzme Havuzu,Standart,15,8.8
Carsamba,14:00,Erkek,Grup Stüdyosu,Premium,14,9.0
Carsamba,14:00,Erkek,SPA & Sauna,Premium,1,7.3
Carsamba,14:00,Kadin,Agirlik Istasyonu,Premium,15,8.8
Carsamba,14:00,Kadin,Kardiyo,Standart,17,7.6
Carsamba,14:00,Kadin,Yuzme Havuzu,Ogrenci,15,8.6
Carsamba,14:00,Kadin,Grup Stüdyosu,VIP,13,8.0
Carsamba,14:00,Kadin,SPA & Sauna,Standart,14,8.4
Carsamba,15:00,Erkek,Agirlik Istasyonu,VIP,14,7.3
Carsamba,15:00,Erkek,Kardiyo,Premium,2,8.7
Carsamba,15:00,Erkek,Yuzme Havuzu,Premium,5,7.2
Carsamba,15:00,Erkek,Grup Stüdyosu,Standart,1,9.4
Carsamba,15:00,Erkek,SPA & Sauna,Ogrenci,4,6.8
Carsamba,15:00,Kadin,Agirlik Istasyonu,VIP,11,6.6
Carsamba,15:00,Kadin,Kardiyo,VIP,20,7.6
Carsamba,15:00,Kadin,Yuzme Havuzu,Standart,1,7.4
Carsamba,15:00,Kadin,Grup Stüdyosu,Standart,10,9.2
Carsamba,15:00,Kadin,SPA & Sauna,VIP,6,8.6
Carsamba,16:00,Erkek,Agirlik Istasyonu,Standart,29,8.1
Carsamba,16:00,Erkek,Kardiyo,Ogrenci,14,6.5
Carsamba,16:00,Erkek,Yuzme Havuzu,VIP,8,8.4
Carsamba,16:00,Erkek,Grup Stüdyosu,VIP,12,8.5
Carsamba,16:00,Erkek,SPA & Sauna,Premium,5,9.5
Carsamba,16:00,Kadin,Agirlik Istasyonu,Premium,8,6.9
Carsamba,16:00,Kadin,Kardiyo,Standart,15,8.0
Carsamba,16:00,Kadin,Yuzme Havuzu,Ogrenci,13,8.8
Carsamba,16:00,Kadin,Grup Stüdyosu,Premium,22,5.9
Carsamba,16:00,Kadin,SPA & Sauna,Premium,6,7.8
Carsamba,17:00,Erkek,Agirlik Istasyonu,VIP,28,6.4
Carsamba,17:00,Erkek,Kardiyo,Ogrenci,14,7.7
Carsamba,17:00,Erkek,Yuzme Havuzu,Standart,6,7.2
Carsamba,17:00,Erkek,Grup Stüdyosu,VIP,14,8.9
Carsamba,17:00,Erkek,SPA & Sauna,Premium,20,7.9
Carsamba,17:00,Kadin,Agirlik Istasyonu,Standart,19,7.5
Carsamba,17:00,Kadin,Kardiyo,Standart,31,7.9
Carsamba,17:00,Kadin,Yuzme Havuzu,Standart,17,8.9
Carsamba,17:00,Kadin,Grup Stüdyosu,Standart,27,6.7
Carsamba,17:00,Kadin,SPA & Sauna,Premium,15,7.3
Carsamba,18:00,Erkek,Agirlik Istasyonu,Premium,28,7.9
Carsamba,18:00,Erkek,Kardiyo,Ogrenci,17,8.9
Carsamba,18:00,Erkek,Yuzme Havuzu,Premium,20,6.1
Carsamba,18:00,Erkek,Grup Stüdyosu,Standart,23,6.9
Carsamba,18:00,Erkek,SPA & Sauna,Standart,13,6.8
Carsamba,18:00,Kadin,Agirlik Istasyonu,Standart,18,8.8
Carsamba,18:00,Kadin,Kardiyo,Premium,29,8.3
Carsamba,18:00,Kadin,Yuzme Havuzu,VIP,15,6.4
Carsamba,18:00,Kadin,Grup Stüdyosu,Premium,22,8.6
Carsamba,18:00,Kadin,SPA & Sauna,Ogrenci,9,6.9
Carsamba,19:00,Erkek,Agirlik Istasyonu,Ogrenci,35,5.4
Carsamba,19:00,Erkek,Kardiyo,VIP,17,7.0
Carsamba,19:00,Erkek,Yuzme Havuzu,VIP,11,8.1
Carsamba,19:00,Erkek,Grup Stüdyosu,Premium,14,8.5
Carsamba,19:00,Erkek,SPA & Sauna,Ogrenci,15,6.5
Carsamba,19:00,Kadin,Agirlik Istasyonu,Ogrenci,15,8.2
Carsamba,19:00,Kadin,Kardiyo,Standart,29,8.2
Carsamba,19:00,Kadin,Yuzme Havuzu,Ogrenci,13,9.3
Carsamba,19:00,Kadin,Grup Stüdyosu,Ogrenci,17,9.1
Carsamba,19:00,Kadin,SPA & Sauna,VIP,9,7.6
Carsamba,20:00,Erkek,Agirlik Istasyonu,Premium,25,7.8
Carsamba,20:00,Erkek,Kardiyo,Ogrenci,9,6.9
Carsamba,20:00,Erkek,Yuzme Havuzu,Standart,19,8.0
Carsamba,20:00,Erkek,Grup Stüdyosu,VIP,10,7.2
Carsamba,20:00,Erkek,SPA & Sauna,Standart,9,6.9
Carsamba,20:00,Kadin,Agirlik Istasyonu,Standart,12,9.1
Carsamba,20:00,Kadin,Kardiyo,Ogrenci,23,7.4
Carsamba,20:00,Kadin,Yuzme Havuzu,VIP,23,8.5
Carsamba,20:00,Kadin,Grup Stüdyosu,Premium,33,6.7
Carsamba,20:00,Kadin,SPA & Sauna,Premium,23,8.8
Carsamba,21:00,Erkek,Agirlik Istasyonu,Standart,26,7.6
Carsamba,21:00,Erkek,Kardiyo,VIP,7,7.2
Carsamba,21:00,Erkek,Yuzme Havuzu,Premium,11,7.5
Carsamba,21:00,Erkek,Grup Stüdyosu,Standart,13,8.3
Carsamba,21:00,Erkek,SPA & Sauna,Standart,1,9.1
Carsamba,21:00,Kadin,Agirlik Istasyonu,Premium,13,7.7
Carsamba,21:00,Kadin,Kardiyo,VIP,25,6.1
Carsamba,21:00,Kadin,Yuzme Havuzu,Standart,1,8.3
Carsamba,21:00,Kadin,Grup Stüdyosu,Premium,23,6.2
Carsamba,21:00,Kadin,SPA & Sauna,Premium,7,6.8
Carsamba,22:00,Erkek,Agirlik Istasyonu,Premium,20,7.6
Carsamba,22:00,Erkek,Kardiyo,Standart,7,8.5
Carsamba,22:00,Erkek,Yuzme Havuzu,VIP,10,8.4
Carsamba,22:00,Erkek,Grup Stüdyosu,Standart,6,6.7
Carsamba,22:00,Erkek,SPA & Sauna,VIP,6,7.7
Carsamba,22:00,Kadin,Agirlik Istasyonu,Ogrenci,11,6.7
Carsamba,22:00,Kadin,Kardiyo,Ogrenci,24,5.9
Carsamba,22:00,Kadin,Yuzme Havuzu,VIP,5,8.8
Carsamba,22:00,Kadin,Grup Stüdyosu,Premium,12,7.8
Carsamba,22:00,Kadin,SPA & Sauna,VIP,11,6.7
Persembe,07:00,Erkek,Agirlik Istasyonu,Ogrenci,14,9.1
Persembe,07:00,Erkek,Kardiyo,Standart,10,7.9
Persembe,07:00,Erkek,Yuzme Havuzu,Ogrenci,2,8.6
Persembe,07:00,Erkek,Grup Stüdyosu,Premium,6,8.4
Persembe,07:00,Erkek,SPA & Sauna,VIP,2,9.1
Persembe,07:00,Kadin,Agirlik Istasyonu,Premium,4,8.4
Persembe,07:00,Kadin,Kardiyo,Ogrenci,12,6.7
Persembe,07:00,Kadin,Yuzme Havuzu,Standart,6,8.9
Persembe,07:00,Kadin,Grup Stüdyosu,VIP,20,6.8
Persembe,07:00,Kadin,SPA & Sauna,Ogrenci,15,6.7
Persembe,08:00,Erkek,Agirlik Istasyonu,Standart,17,8.6
Persembe,08:00,Erkek,Kardiyo,Standart,14,7.6
Persembe,08:00,Erkek,Yuzme Havuzu,Standart,10,8.3
Persembe,08:00,Erkek,Grup Stüdyosu,Standart,12,9.3
Persembe,08:00,Erkek,SPA & Sauna,Ogrenci,13,9.2
Persembe,08:00,Kadin,Agirlik Istasyonu,VIP,2,8.9
Persembe,08:00,Kadin,Kardiyo,VIP,16,7.9
Persembe,08:00,Kadin,Yuzme Havuzu,Standart,2,6.9
Persembe,08:00,Kadin,Grup Stüdyosu,Premium,18,6.3
Persembe,08:00,Kadin,SPA & Sauna,Standart,3,8.4
Persembe,09:00,Erkek,Agirlik Istasyonu,Standart,21,7.8
Persembe,09:00,Erkek,Kardiyo,Premium,14,6.7
Persembe,09:00,Erkek,Yuzme Havuzu,Ogrenci,9,7.0
Persembe,09:00,Erkek,Grup Stüdyosu,Standart,9,8.2
Persembe,09:00,Erkek,SPA & Sauna,Standart,10,8.9
Persembe,09:00,Kadin,Agirlik Istasyonu,Ogrenci,14,6.5
Persembe,09:00,Kadin,Kardiyo,Ogrenci,22,6.9
Persembe,09:00,Kadin,Yuzme Havuzu,Premium,7,9.2
Persembe,09:00,Kadin,Grup Stüdyosu,Standart,14,6.9
Persembe,09:00,Kadin,SPA & Sauna,Standart,6,7.9
Persembe,10:00,Erkek,Agirlik Istasyonu,Ogrenci,14,9.2
Persembe,10:00,Erkek,Kardiyo,VIP,7,6.9
Persembe,10:00,Erkek,Yuzme Havuzu,Premium,13,7.1
Persembe,10:00,Erkek,Grup Stüdyosu,Ogrenci,5,6.8
Persembe,10:00,Erkek,SPA & Sauna,Ogrenci,8,7.1
Persembe,10:00,Kadin,Agirlik Istasyonu,Premium,8,9.4
Persembe,10:00,Kadin,Kardiyo,VIP,18,8.6
Persembe,10:00,Kadin,Yuzme Havuzu,Standart,1,9.9
Persembe,10:00,Kadin,Grup Stüdyosu,VIP,16,8.1
Persembe,10:00,Kadin,SPA & Sauna,Premium,8,6.6
Persembe,11:00,Erkek,Agirlik Istasyonu,Premium,20,6.5
Persembe,11:00,Erkek,Kardiyo,Premium,12,9.4
Persembe,11:00,Erkek,Yuzme Havuzu,Ogrenci,11,7.0
Persembe,11:00,Erkek,Grup Stüdyosu,Premium,6,9.5
Persembe,11:00,Erkek,SPA & Sauna,Ogrenci,5,9.5
Persembe,11:00,Kadin,Agirlik Istasyonu,Standart,11,9.3
Persembe,11:00,Kadin,Kardiyo,Ogrenci,16,9.0
Persembe,11:00,Kadin,Yuzme Havuzu,VIP,6,8.8
Persembe,11:00,Kadin,Grup Stüdyosu,VIP,16,8.8
Persembe,11:00,Kadin,SPA & Sauna,Ogrenci,7,9.1
Persembe,12:00,Erkek,Agirlik Istasyonu,VIP,11,7.7
Persembe,12:00,Erkek,Kardiyo,Ogrenci,2,9.5
Persembe,12:00,Erkek,Yuzme Havuzu,Premium,3,7.4
Persembe,12:00,Erkek,Grup Stüdyosu,Premium,14,8.3
Persembe,12:00,Erkek,SPA & Sauna,VIP,13,8.8
Persembe,12:00,Kadin,Agirlik Istasyonu,Ogrenci,5,8.6
Persembe,12:00,Kadin,Kardiyo,Standart,16,9.2
Persembe,12:00,Kadin,Yuzme Havuzu,VIP,11,8.1
Persembe,12:00,Kadin,Grup Stüdyosu,Premium,13,8.6
Persembe,12:00,Kadin,SPA & Sauna,Premium,9,7.8
Persembe,13:00,Erkek,Agirlik Istasyonu,Ogrenci,21,7.0
Persembe,13:00,Erkek,Kardiyo,Standart,13,6.8
Persembe,13:00,Erkek,Yuzme Havuzu,Ogrenci,8,8.2
Persembe,13:00,Erkek,Grup Stüdyosu,Standart,2,8.9
Persembe,13:00,Erkek,SPA & Sauna,VIP,9,9.2
Persembe,13:00,Kadin,Agirlik Istasyonu,VIP,10,8.4
Persembe,13:00,Kadin,Kardiyo,Ogrenci,21,7.4
Persembe,13:00,Kadin,Yuzme Havuzu,Ogrenci,13,8.1
Persembe,13:00,Kadin,Grup Stüdyosu,Premium,14,7.9
Persembe,13:00,Kadin,SPA & Sauna,Premium,11,6.8
Persembe,14:00,Erkek,Agirlik Istasyonu,Ogrenci,21,8.6
Persembe,14:00,Erkek,Kardiyo,Standart,14,7.2
Persembe,14:00,Erkek,Yuzme Havuzu,Standart,7,9.4
Persembe,14:00,Erkek,Grup Stüdyosu,VIP,7,8.5
Persembe,14:00,Erkek,SPA & Sauna,VIP,10,9.0
Persembe,14:00,Kadin,Agirlik Istasyonu,Premium,1,8.5
Persembe,14:00,Kadin,Kardiyo,Premium,27,6.0
Persembe,14:00,Kadin,Yuzme Havuzu,VIP,11,8.0
Persembe,14:00,Kadin,Grup Stüdyosu,Standart,16,9.2
Persembe,14:00,Kadin,SPA & Sauna,Ogrenci,12,7.0
Persembe,15:00,Erkek,Agirlik Istasyonu,Standart,15,6.4
Persembe,15:00,Erkek,Kardiyo,Premium,9,7.1
Persembe,15:00,Erkek,Yuzme Havuzu,Premium,9,6.9
Persembe,15:00,Erkek,Grup Stüdyosu,VIP,10,7.3
Persembe,15:00,Erkek,SPA & Sauna,Premium,12,7.3
Persembe,15:00,Kadin,Agirlik Istasyonu,Standart,7,7.8
Persembe,15:00,Kadin,Kardiyo,Standart,19,6.4
Persembe,15:00,Kadin,Yuzme Havuzu,Standart,1,9.3
Persembe,15:00,Kadin,Grup Stüdyosu,VIP,21,6.8
Persembe,15:00,Kadin,SPA & Sauna,Ogrenci,4,9.5
Persembe,16:00,Erkek,Agirlik Istasyonu,Premium,21,7.7
Persembe,16:00,Erkek,Kardiyo,Premium,11,7.3
Persembe,16:00,Erkek,Yuzme Havuzu,Ogrenci,13,8.9
Persembe,16:00,Erkek,Grup Stüdyosu,Standart,6,9.4
Persembe,16:00,Erkek,SPA & Sauna,Ogrenci,9,6.7
Persembe,16:00,Kadin,Agirlik Istasyonu,Ogrenci,2,8.2
Persembe,16:00,Kadin,Kardiyo,Premium,13,8.5
Persembe,16:00,Kadin,Yuzme Havuzu,Premium,7,9.5
Persembe,16:00,Kadin,Grup Stüdyosu,Ogrenci,23,6.1
Persembe,16:00,Kadin,SPA & Sauna,Ogrenci,9,7.4
Persembe,17:00,Erkek,Agirlik Istasyonu,Standart,27,8.2
Persembe,17:00,Erkek,Kardiyo,Premium,18,8.4
Persembe,17:00,Erkek,Yuzme Havuzu,Ogrenci,9,7.9
Persembe,17:00,Erkek,Grup Stüdyosu,Ogrenci,11,9.3
Persembe,17:00,Erkek,SPA & Sauna,Premium,11,6.5
Persembe,17:00,Kadin,Agirlik Istasyonu,Ogrenci,7,8.7
Persembe,17:00,Kadin,Kardiyo,Premium,20,8.1
Persembe,17:00,Kadin,Yuzme Havuzu,VIP,9,9.4
Persembe,17:00,Kadin,Grup Stüdyosu,Ogrenci,34,6.2
Persembe,17:00,Kadin,SPA & Sauna,Standart,18,8.3
Persembe,18:00,Erkek,Agirlik Istasyonu,Ogrenci,21,6.0
Persembe,18:00,Erkek,Kardiyo,Standart,18,8.9
Persembe,18:00,Erkek,Yuzme Havuzu,VIP,19,7.9
Persembe,18:00,Erkek,Grup Stüdyosu,Premium,16,8.4
Persembe,18:00,Erkek,SPA & Sauna,Ogrenci,10,8.5
Persembe,18:00,Kadin,Agirlik Istasyonu,Premium,12,9.1
Persembe,18:00,Kadin,Kardiyo,Premium,25,7.6
Persembe,18:00,Kadin,Yuzme Havuzu,Ogrenci,8,7.2
Persembe,18:00,Kadin,Grup Stüdyosu,Ogrenci,26,8.2
Persembe,18:00,Kadin,SPA & Sauna,Ogrenci,20,6.6
Persembe,19:00,Erkek,Agirlik Istasyonu,Standart,24,6.1
Persembe,19:00,Erkek,Kardiyo,Premium,18,6.6
Persembe,19:00,Erkek,Yuzme Havuzu,Standart,18,7.4
Persembe,19:00,Erkek,Grup Stüdyosu,VIP,11,6.8
Persembe,19:00,Erkek,SPA & Sauna,Premium,9,9.4
Persembe,19:00,Kadin,Agirlik Istasyonu,Ogrenci,22,6.7
Persembe,19:00,Kadin,Kardiyo,Premium,28,7.8
Persembe,19:00,Kadin,Yuzme Havuzu,Ogrenci,19,8.8
Persembe,19:00,Kadin,Grup Stüdyosu,Standart,26,5.9
Persembe,19:00,Kadin,SPA & Sauna,VIP,20,7.2
Persembe,20:00,Erkek,Agirlik Istasyonu,Standart,25,6.5
Persembe,20:00,Erkek,Kardiyo,Standart,20,6.9
Persembe,20:00,Erkek,Yuzme Havuzu,Premium,13,6.6
Persembe,20:00,Erkek,Grup Stüdyosu,Premium,23,6.0
Persembe,20:00,Erkek,SPA & Sauna,Standart,25,6.2
Persembe,20:00,Kadin,Agirlik Istasyonu,VIP,20,7.9
Persembe,20:00,Kadin,Kardiyo,Ogrenci,26,7.4
Persembe,20:00,Kadin,Yuzme Havuzu,VIP,16,7.2
Persembe,20:00,Kadin,Grup Stüdyosu,Ogrenci,23,8.4
Persembe,20:00,Kadin,SPA & Sauna,Premium,22,7.0
Persembe,21:00,Erkek,Agirlik Istasyonu,Ogrenci,19,8.0
Persembe,21:00,Erkek,Kardiyo,Ogrenci,13,6.7
Persembe,21:00,Erkek,Yuzme Havuzu,Standart,8,9.5
Persembe,21:00,Erkek,Grup Stüdyosu,Premium,13,7.0
Persembe,21:00,Erkek,SPA & Sauna,Ogrenci,5,8.2
Persembe,21:00,Kadin,Agirlik Istasyonu,Standart,13,8.3
Persembe,21:00,Kadin,Kardiyo,Ogrenci,20,7.4
Persembe,21:00,Kadin,Yuzme Havuzu,Ogrenci,5,9.7
Persembe,21:00,Kadin,Grup Stüdyosu,Ogrenci,17,7.9
Persembe,21:00,Kadin,SPA & Sauna,Ogrenci,6,8.9
Persembe,22:00,Erkek,Agirlik Istasyonu,Standart,17,7.2
Persembe,22:00,Erkek,Kardiyo,Premium,15,7.3
Persembe,22:00,Erkek,Yuzme Havuzu,VIP,8,8.4
Persembe,22:00,Erkek,Grup Stüdyosu,Standart,3,8.9
Persembe,22:00,Erkek,SPA & Sauna,VIP,9,7.3
Persembe,22:00,Kadin,Agirlik Istasyonu,VIP,5,7.5
Persembe,22:00,Kadin,Kardiyo,Ogrenci,15,6.9
Persembe,22:00,Kadin,Yuzme Havuzu,Premium,2,9.8
Persembe,22:00,Kadin,Grup Stüdyosu,Premium,7,9.5
Persembe,22:00,Kadin,SPA & Sauna,Standart,8,7.2
Cuma,07:00,Erkek,Agirlik Istasyonu,Ogrenci,12,8.9
Cuma,07:00,Erkek,Kardiyo,Premium,13,8.3
Cuma,07:00,Erkek,Yuzme Havuzu,Premium,10,8.6
Cuma,07:00,Erkek,Grup Stüdyosu,VIP,15,9.0
Cuma,07:00,Erkek,SPA & Sauna,Standart,6,8.2
Cuma,07:00,Kadin,Agirlik Istasyonu,Ogrenci,13,6.4
Cuma,07:00,Kadin,Kardiyo,Standart,20,8.7
Cuma,07:00,Kadin,Yuzme Havuzu,Ogrenci,2,9.8
Cuma,07:00,Kadin,Grup Stüdyosu,VIP,19,6.7
Cuma,07:00,Kadin,SPA & Sauna,Premium,11,6.8
Cuma,08:00,Erkek,Agirlik Istasyonu,VIP,22,6.7
Cuma,08:00,Erkek,Kardiyo,Premium,6,6.8
Cuma,08:00,Erkek,Yuzme Havuzu,Ogrenci,6,8.5
Cuma,08:00,Erkek,Grup Stüdyosu,Ogrenci,6,8.2
Cuma,08:00,Erkek,SPA & Sauna,Ogrenci,6,9.5
Cuma,08:00,Kadin,Agirlik Istasyonu,Standart,15,9.1
Cuma,08:00,Kadin,Kardiyo,Standart,16,7.4
Cuma,08:00,Kadin,Yuzme Havuzu,Standart,6,8.7
Cuma,08:00,Kadin,Grup Stüdyosu,Ogrenci,11,8.3
Cuma,08:00,Kadin,SPA & Sauna,Premium,2,9.1
Cuma,09:00,Erkek,Agirlik Istasyonu,Ogrenci,23,7.9
Cuma,09:00,Erkek,Kardiyo,Premium,1,7.9
Cuma,09:00,Erkek,Yuzme Havuzu,VIP,2,7.5
Cuma,09:00,Erkek,Grup Stüdyosu,VIP,12,6.5
Cuma,09:00,Erkek,SPA & Sauna,VIP,9,7.4
Cuma,09:00,Kadin,Agirlik Istasyonu,Standart,10,7.5
Cuma,09:00,Kadin,Kardiyo,Premium,11,8.2
Cuma,09:00,Kadin,Yuzme Havuzu,VIP,7,8.4
Cuma,09:00,Kadin,Grup Stüdyosu,Premium,16,7.9
Cuma,09:00,Kadin,SPA & Sauna,Premium,1,8.3
Cuma,10:00,Erkek,Agirlik Istasyonu,Premium,24,6.4
Cuma,10:00,Erkek,Kardiyo,VIP,6,8.8
Cuma,10:00,Erkek,Yuzme Havuzu,Premium,3,7.9
Cuma,10:00,Erkek,Grup Stüdyosu,Standart,10,9.2
Cuma,10:00,Erkek,SPA & Sauna,Standart,3,8.4
Cuma,10:00,Kadin,Agirlik Istasyonu,Ogrenci,3,8.8
Cuma,10:00,Kadin,Kardiyo,Standart,20,6.0
Cuma,10:00,Kadin,Yuzme Havuzu,VIP,13,7.1
Cuma,10:00,Kadin,Grup Stüdyosu,VIP,20,7.3
Cuma,10:00,Kadin,SPA & Sauna,Standart,2,8.3
Cuma,11:00,Erkek,Agirlik Istasyonu,Standart,18,6.7
Cuma,11:00,Erkek,Kardiyo,Premium,8,8.6
Cuma,11:00,Erkek,Yuzme Havuzu,Standart,12,7.4
Cuma,11:00,Erkek,Grup Stüdyosu,Ogrenci,14,7.9
Cuma,11:00,Erkek,SPA & Sauna,Premium,13,6.7
Cuma,11:00,Kadin,Agirlik Istasyonu,VIP,15,6.9
Cuma,11:00,Kadin,Kardiyo,Ogrenci,27,5.8
Cuma,11:00,Kadin,Yuzme Havuzu,Standart,1,7.3
Cuma,11:00,Kadin,Grup Stüdyosu,Standart,17,8.8
Cuma,11:00,Kadin,SPA & Sauna,Ogrenci,3,9.3
Cuma,12:00,Erkek,Agirlik Istasyonu,Standart,18,6.9
Cuma,12:00,Erkek,Kardiyo,Premium,13,8.3
Cuma,12:00,Erkek,Yuzme Havuzu,Standart,6,9.1
Cuma,12:00,Erkek,Grup Stüdyosu,VIP,1,7.9
Cuma,12:00,Erkek,SPA & Sauna,Premium,11,9.3
Cuma,12:00,Kadin,Agirlik Istasyonu,Premium,5,8.9
Cuma,12:00,Kadin,Kardiyo,Ogrenci,19,7.4
Cuma,12:00,Kadin,Yuzme Havuzu,Standart,10,8.3
Cuma,12:00,Kadin,Grup Stüdyosu,VIP,10,7.7
Cuma,12:00,Kadin,SPA & Sauna,Ogrenci,3,9.5
Cuma,13:00,Erkek,Agirlik Istasyonu,Standart,20,8.0
Cuma,13:00,Erkek,Kardiyo,Standart,11,7.6
Cuma,13:00,Erkek,Yuzme Havuzu,Premium,15,6.4
Cuma,13:00,Erkek,Grup Stüdyosu,Ogrenci,7,7.8
Cuma,13:00,Erkek,SPA & Sauna,Premium,8,8.8
Cuma,13:00,Kadin,Agirlik Istasyonu,Premium,13,7.6
Cuma,13:00,Kadin,Kardiyo,Premium,14,8.4
Cuma,13:00,Kadin,Yuzme Havuzu,Premium,6,9.1
Cuma,13:00,Kadin,Grup Stüdyosu,Ogrenci,13,7.7
Cuma,13:00,Kadin,SPA & Sauna,Premium,2,9.0
Cuma,14:00,Erkek,Agirlik Istasyonu,Premium,18,8.1
Cuma,14:00,Erkek,Kardiyo,Ogrenci,14,8.5
Cuma,14:00,Erkek,Yuzme Havuzu,Premium,14,6.4
Cuma,14:00,Erkek,Grup Stüdyosu,Standart,12,8.3
Cuma,14:00,Erkek,SPA & Sauna,Ogrenci,1,7.6
Cuma,14:00,Kadin,Agirlik Istasyonu,VIP,4,8.9
Cuma,14:00,Kadin,Kardiyo,Premium,25,7.4
Cuma,14:00,Kadin,Yuzme Havuzu,VIP,4,7.3
Cuma,14:00,Kadin,Grup Stüdyosu,Premium,17,7.2
Cuma,14:00,Kadin,SPA & Sauna,VIP,15,6.8
Cuma,15:00,Erkek,Agirlik Istasyonu,VIP,10,7.9
Cuma,15:00,Erkek,Kardiyo,Premium,1,7.8
Cuma,15:00,Erkek,Yuzme Havuzu,VIP,11,9.2
Cuma,15:00,Erkek,Grup Stüdyosu,Premium,4,8.3
Cuma,15:00,Erkek,SPA & Sauna,VIP,13,8.3
Cuma,15:00,Kadin,Agirlik Istasyonu,Ogrenci,12,8.2
Cuma,15:00,Kadin,Kardiyo,Premium,25,8.1
Cuma,15:00,Kadin,Yuzme Havuzu,Ogrenci,5,8.5
Cuma,15:00,Kadin,Grup Stüdyosu,Premium,15,8.3
Cuma,15:00,Kadin,SPA & Sauna,Standart,15,8.9
Cuma,16:00,Erkek,Agirlik Istasyonu,Premium,15,7.4
Cuma,16:00,Erkek,Kardiyo,Premium,1,9.1
Cuma,16:00,Erkek,Yuzme Havuzu,VIP,2,8.7
Cuma,16:00,Erkek,Grup Stüdyosu,Ogrenci,13,8.7
Cuma,16:00,Erkek,SPA & Sauna,Ogrenci,14,7.7
Cuma,16:00,Kadin,Agirlik Istasyonu,Standart,3,7.3
Cuma,16:00,Kadin,Kardiyo,Ogrenci,21,8.9
Cuma,16:00,Kadin,Yuzme Havuzu,VIP,13,8.8
Cuma,16:00,Kadin,Grup Stüdyosu,Premium,26,8.5
Cuma,16:00,Kadin,SPA & Sauna,Ogrenci,1,8.7
Cuma,17:00,Erkek,Agirlik Istasyonu,Standart,29,7.8
Cuma,17:00,Erkek,Kardiyo,Standart,19,8.1
